,slowdrift0
6733,-0.07887320949284436
6734,-0.07690773850897935
6735,-0.07639320968043278
6736,-0.07274590107846673
6737,-0.0748449071768279
6738,-0.07769241637998395
6739,-0.07546187784295345
6740,-0.07416106394566202
6741,-0.0708989277667651
6742,-0.06455733351568609
6743,-0.05810763784227498
6744,-0.05079445477884822
6745,-0.04406546845872766
6746,-0.034058170362330435
6747,-0.02408368802931514
6748,-0.01343889500103182
6749,-0.0045391442370503144
6750,0.004237954949722079
6751,0.012279628022949277
6752,0.018331666709544395
6753,0.02438284383886663
6754,0.02994624035572456
6755,0.03391638139066513
6756,0.03670537427521294
6757,0.040838232456139975
6758,0.041885440782344664
6759,0.0411488123940176
6760,0.03932123250756391
6761,0.036758522146864085
6762,0.034200602360903214
6763,0.0316423118245576
6764,0.029076744350031963
6765,0.02743984828772959
6766,0.021969962473036498
6767,0.016492222587530043
6768,0.013338445394100194
6769,0.009033126182321913
6770,0.007526739495122711
6771,0.00810663224743407
6772,0.008268890794915187
6773,0.008432839514715287
6774,0.012940022237831502
6775,0.014889845832088657
6776,0.017052764324581724
6777,0.018614009015523014
6778,0.019034034497699245
6779,0.02185566453896271
6780,0.024721434034642505
6781,0.03032410238584384
6782,0.03586285145744795
6783,0.04350574433683156
6784,0.04994729786403274
6785,0.05760981845354383
6786,0.05962881758984739
6787,0.060594687292825376
6788,0.05946281636952433
6789,0.05966957112773264
6790,0.05986217478697171
6791,0.06439761523282768
6792,0.0661890808065381
6793,0.07208601874016236
6794,0.07873220857323539
6795,0.0833842725411511
6796,0.08361238775248096
6797,0.08562088290355631
6798,0.08761010057685134
6799,0.08926432217622589
6800,0.0909537365530178
6801,0.09264699178660207
6802,0.0928449347706204
6803,0.09304186811382856
6804,0.09327499065414567
6805,0.09628754086235035
6806,0.09986121034819494
6807,0.10681332894333403
6808,0.11377269859069886
6809,0.11933463083947826
6810,0.12353179266772783
6811,0.1283579143071089
6812,0.1332128347397411
6813,0.1395162522666828
6814,0.14786195704870592
6815,0.15618762058712352
6816,0.1605937871189172
6817,0.16514156241783207
6818,0.16754237519930404
6819,0.17213311579671153
6820,0.1765512099556607
6821,0.1783791660104118
6822,0.17835968595772972
6823,0.17755721379464073
6824,0.17675163022725254
6825,0.17589826535442088
6826,0.1801844157375151
6827,0.184454826562271
6828,0.19237019776217937
6829,0.2011226050192589
6830,0.2077072102608075
6831,0.21427494092481061
6832,0.22347742676936663
6833,0.23172741286145104
6834,0.24129622220324506
6835,0.2492963277162737
6836,0.2572948697962967
6837,0.26527491136215026
6838,0.2780042503075578
6839,0.2911932916189441
6840,0.3042094983783924
6841,0.31693686037267493
6842,0.32812547095591915
6843,0.3447194594622444
6844,0.3613181079876125
6845,0.37863501933947713
6846,0.39436825420324356
6847,0.40676116617253594
6848,0.419156908457601
6849,0.42970864915981083
6850,0.43842128287789733
6851,0.44898101747814917
6852,0.4567150103447997
6853,0.46445656611493524
6854,0.47216276431247994
6855,0.4795443671781901
6856,0.48687929796931295
6857,0.4932911743071525
6858,0.49794291671221796
6859,0.4999124329219857
6860,0.5018839973943515
6861,0.5038574149532767
6862,0.5058306919271328
6863,0.5072702920493228
6864,0.5088585893294029
6865,0.5092730659542636
6866,0.5155538277484742
6867,0.5222682459176227
6868,0.5289894488427113
6869,0.5359818021702603
6870,0.5424898639572742
6871,0.5486535738902595
6872,0.5548069113644216
6873,0.5624554216524981
6874,0.5695781072929641
6875,0.57669966917637
6876,0.5831336753472567
6877,0.5911964200358091
6878,0.5985043350823822
6879,0.6036202412666158
6880,0.6084277568804629
6881,0.6132207370368721
6882,0.6180139486730837
6883,0.6260722395969377
6884,0.6316887927285716
6885,0.6372828130394202
6886,0.6439253127071888
6887,0.6476051092504531
6888,0.6469144760427189
6889,0.6450261828372371
6890,0.6413818552122346
6891,0.6439839436431938
6892,0.6491432237504909
6893,0.6507333958306915
6894,0.6553067336267074
6895,0.6598000229304203
6896,0.6643613309740272
6897,0.6669697974538309
6898,0.6686482068701509
6899,0.6709436572838583
6900,0.6732331701716643
6901,0.6780324914081914
6902,0.686278904574321
6903,0.6938501105392072
6904,0.7013804161776902
6905,0.7068918355930752
6906,0.712418859862046
6907,0.7193328084409149
6908,0.7236026926456265
6909,0.7273242997057368
6910,0.7281665616881158
6911,0.7252370278151516
6912,0.7247710004562149
6913,0.7243043664716102
6914,0.7238283605621513
6915,0.7233039174464452
6916,0.7246946231133424
6917,0.7253935812146701
6918,0.7272678684510689
6919,0.7291419488532275
6920,0.7314050993906811
6921,0.7307305175663873
6922,0.7301001916521148
6923,0.7303758826556749
6924,0.7299024776294529
6925,0.7291346996706658
6926,0.7283716832784234
6927,0.7276115912074552
6928,0.7287823663390444
6929,0.7342246870217609
6930,0.7394821184055135
6931,0.74266022479625
6932,0.7448735446870274
6933,0.7437759437048942
6934,0.741460978213978
6935,0.7410405974497085
6936,0.7429900810216479
6937,0.747909677189563
6938,0.7492906539012191
6939,0.7507300246804475
6940,0.7508415659287143
6941,0.751128074794114
6942,0.7494843085883767
6943,0.7473745948087706
6944,0.745278269014286
6945,0.743179214273528
6946,0.7393244030249503
6947,0.7342166387173008
6948,0.7290832076962741
6949,0.7235660671263188
6950,0.7226738915971213
6951,0.7220654605774062
6952,0.719567884893783
6953,0.7166806033156364
6954,0.7134682619181579
6955,0.7095173205966867
6956,0.7054169828379939
6957,0.7006222645835862
6958,0.6958265351498323
6959,0.6910300348030383
6960,0.6886663780555763
6961,0.6838429773693842
6962,0.6790181367247189
6963,0.6741144226547718
6964,0.6692613938730955
6965,0.6614920718939863
6966,0.6500078681226606
6967,0.6384718360193774
6968,0.6272233084404865
6969,0.6159860248525268
6970,0.6045455491787912
6971,0.597599287235107
6972,0.5894030702386887
6973,0.5828047022624397
6974,0.5808165306055351
6975,0.5769245924277149
6976,0.5718032276661225
6977,0.5663209671285624
6978,0.5655294763649955
6979,0.5628671024832079
6980,0.5602939091831116
6981,0.5576874332901052
6982,0.5551429710189579
6983,0.5527261654994039
6984,0.551328337231478
6985,0.5499261772606024
6986,0.5513298229811072
6987,0.5521846719034057
6988,0.5523570060614398
6989,0.5515024952550581
6990,0.550592813351625
6991,0.5497056020629547
6992,0.5539426439565802
6993,0.558004474784055
6994,0.5584202463146714
6995,0.5586716751895145
6996,0.5589772154568488
6997,0.5583090388213585
6998,0.5538234302960301
6999,0.5517053161845417
7000,0.5489936866467799
7001,0.5462790412388961
7002,0.539634777363934
7003,0.529251426136221
7004,0.5176135631590948
7005,0.5047797025290899
7006,0.4885996748740414
7007,0.47320645521594284
7008,0.4578030270886443
7009,0.4472341947947839
7010,0.44046636503750225
7011,0.43514378358875155
7012,0.42813550870031986
7013,0.42546068495404515
7014,0.4227868453254998
7015,0.4224465095566611
7016,0.421841818678395
7017,0.42093959118039354
7018,0.4224517720977856
7019,0.42397790761660975
7020,0.4254676673249475
7021,0.4258412244779446
7022,0.424271661318788
7023,0.42276530991535455
7024,0.4212631871437562
7025,0.42211120616658493
7026,0.4205511435379422
7027,0.41943436287472713
7028,0.41710310503286485
7029,0.413228030841891
7030,0.41000485789615826
7031,0.40685166702601516
7032,0.40272823150345083
7033,0.3983934982224898
7034,0.3968091972506887
7035,0.3940757202712175
7036,0.39097397021378616
7037,0.38997865524151076
7038,0.3889667952216355
7039,0.38903337917195685
7040,0.38894995976709307
7041,0.38885323456450993
7042,0.3887590670047527
7043,0.3881317489369349
7044,0.3874890157368734
7045,0.38358248344423584
7046,0.38402549377378337
7047,0.3829208729202993
7048,0.38324183199559003
7049,0.38358895540371496
7050,0.38259923724653383
7051,0.38065741032421285
7052,0.3785251372944014
7053,0.37869916664124387
7054,0.3811917351786546
7055,0.3826648469243432
7056,0.3831218860080154
7057,0.3848857901361319
7058,0.3866538400614676
7059,0.3914516815064349
7060,0.3973947077258425
7061,0.39995121112122584
7062,0.40304558517693373
7063,0.4061275113033492
7064,0.4110573820069207
7065,0.4153763472286357
7066,0.41817383719577456
7067,0.4208910495083221
7068,0.41963976585255547
7069,0.41731675701778004
7070,0.4156972384514682
7071,0.4140767807074966
7072,0.4161386696699701
7073,0.41737801665206226
7074,0.42004217052721726
7075,0.4262827839827327
7076,0.4311511915295581
7077,0.4338735688424039
7078,0.4338974328907912
7079,0.43543993773142825
7080,0.43701124888215676
7081,0.4385446963846969
7082,0.4371171265462363
7083,0.44188981812061295
7084,0.4464948261660436
7085,0.4483372566745633
7086,0.45050810281869486
7087,0.45277894347730485
7088,0.45760020766948195
7089,0.46129560050988166
7090,0.4645509780935644
7091,0.4678037659814865
7092,0.46798294111255445
7093,0.4681709959214894
7094,0.4745643302268032
7095,0.479379623014547
7096,0.48230668078462247
7097,0.4907188041012893
7098,0.49863423063123546
7099,0.5038110907029212
7100,0.5121045204745064
7101,0.5203922921576019
7102,0.5281813491711057
7103,0.5359548954692912
7104,0.5439399099226051
7105,0.5493454175077104
7106,0.5582374215824254
7107,0.5671256531730909
7108,0.5736970131618826
7109,0.5781316734685827
7110,0.5807131872007721
7111,0.5833466995522358
7112,0.585311234971401
7113,0.587269668464427
7114,0.5892970300496049
7115,0.5920481504684602
7116,0.5925537435134335
7117,0.5975931871013419
7118,0.6040117559357123
7119,0.6134015282983629
7120,0.6238304806331463
7121,0.6363177710688689
7122,0.6487858438630268
7123,0.6612589976258227
7124,0.6737486509556863
7125,0.6862013722357561
7126,0.6986508774220253
7127,0.7103841240823645
7128,0.7226349718635722
7129,0.733927727729124
7130,0.7428776804372422
7131,0.7508341848709468
7132,0.7598905580692619
7133,0.7688790557933872
7134,0.7740992014820253
7135,0.7858514503380445
7136,0.7983055199247204
7137,0.8055868840554559
7138,0.8130355967931916
7139,0.8204529557633692
7140,0.8320085080453793
7141,0.8398388466170861
7142,0.8476697512534482
7143,0.8554162412827826
7144,0.8680093745217572
7145,0.8828304935578117
7146,0.8960027371972353
7147,0.9091725438753474
7148,0.9223375970540622
7149,0.9353329764955329
7150,0.9483336207073105
7151,0.9613385025339448
7152,0.9731116769181746
7153,0.9844457972987714
7154,0.9954280477116105
7155,1.0063956709377693
7156,1.0175005254679055
7157,1.0282531038784675
7158,1.0345206667247608
7159,1.0406294883482978
7160,1.0464973045751487
7161,1.0523483443413737
7162,1.0575920984043785
7163,1.0641960642939474
7164,1.070837068531671
7165,1.0797608957231244
7166,1.0885477830296606
7167,1.097301377037637
7168,1.1044476384638509
7169,1.1114703164489221
7170,1.1231771576820968
7171,1.1350083379298113
7172,1.146174062267679
7173,1.1585626833347615
7174,1.1711062263061367
7175,1.1842442171911411
7176,1.2041898669374809
7177,1.224273789888847
7178,1.2432908448884756
7179,1.2636991824634451
7180,1.2837975671593715
7181,1.303346034105994
7182,1.321554143595283
7183,1.3397603533925324
7184,1.3601882971018602
7185,1.38123296993333
7186,1.402237152292514
7187,1.4221477910355675
7188,1.4460868855538906
7189,1.4708422129454866
7190,1.4953012362746978
7191,1.518437683205975
7192,1.536291227492343
7193,1.5541431073485619
7194,1.5768251047273647
7195,1.599463060624229
7196,1.6160784568823863
7197,1.6325595450128507
7198,1.648583796585083
7199,1.6578066176903128
7200,1.6670289688472066
7201,1.6755388693053082
7202,1.6830726086770773
7203,1.6906065620779376
7204,1.7024592565061067
7205,1.7125749548129416
7206,1.7245073766097156
7207,1.733164558587633
7208,1.7409715049875631
7209,1.7487622157381242
7210,1.756550415668094
7211,1.764700050991619
7212,1.7728278009424967
7213,1.7809378857040712
7214,1.7877907665394894
7215,1.7948607511010188
7216,1.8023582266362754
7217,1.8160223934014115
7218,1.8292399914098656
7219,1.84057822340408
7220,1.8519157929721521
7221,1.8629790112033562
7222,1.8729892708904818
7223,1.883592736606221
7224,1.8936368346358037
7225,1.902972123063442
7226,1.9116578641017778
7227,1.920343114612218
7228,1.929017632578124
7229,1.9437044202633529
7230,1.9566699448568736
7231,1.9695516666135366
7232,1.9782936992207414
7233,1.9846782756696233
7234,1.9922719005032052
7235,1.9994528835754843
7236,2.005696338727924
7237,2.011233192688171
7238,2.0168208737035087
7239,2.0223992700863294
7240,2.027776791104049
7241,2.0287613802305375
7242,2.0282165531632175
7243,2.0268941692639366
7244,2.0252845118511784
7245,2.023644600310175
7246,2.0210362976712517
7247,2.017782993107372
7248,2.013256024953949
7249,2.0140580307110416
7250,2.014250169280615
7251,2.0144319413719987
7252,2.0190578280628615
7253,2.021430134003692
7254,2.0239324177525195
7255,2.0268759685120394
7256,2.028344635067835
7257,2.0276927562228457
7258,2.027069568336361
7259,2.0260600706435703
7260,2.0246378105434153
7261,2.019456574357617
7262,2.013826675746192
7263,2.0052723524926472
7264,2.003053555795084
7265,2.0008311945779633
7266,2.000446474717229
7267,2.0000616870757453
7268,1.999568098578594
7269,1.9984595560723568
7270,1.996961687688097
7271,1.9943204651085387
7272,1.9890283814127652
7273,1.983736120356764
7274,1.9783669303407982
7275,1.9729843644134448
7276,1.9676015083777718
7277,1.96223019981473
7278,1.9565536744243643
7279,1.9508613127040788
7280,1.9426620018850929
7281,1.9371683022166928
7282,1.935187163293679
7283,1.930791517134398
7284,1.9265674967642363
7285,1.9227970840334374
7286,1.9244173447550688
7287,1.9253859257198958
7288,1.9259795613651483
7289,1.9265731902807863
7290,1.9245225136980721
7291,1.9225059864643492
7292,1.9227004856229193
7293,1.9227469285156744
7294,1.9227311019469002
7295,1.9231940684064914
7296,1.9224113847141706
7297,1.921267283362137
7298,1.9201221761658116
7299,1.9175593612632336
7300,1.913347268754128
7301,1.9090497921420828
7302,1.904285194056487
7303,1.8995678106647569
7304,1.8949088756594765
7305,1.8906867735768935
7306,1.886572452169178
7307,1.8822459047520714
7308,1.8779206809365498
7309,1.8723133186336842
7310,1.8658280127254
7311,1.8630424822602327
7312,1.8599483596967012
7313,1.8570227228147416
7314,1.8540961311536261
7315,1.8560346442984663
7316,1.8558429465524922
7317,1.8556153047479738
7318,1.8551867785849712
7319,1.8547548325215892
7320,1.8510124464186046
7321,1.8472683432949122
7322,1.843524209660328
7323,1.8395118127027072
7324,1.8322823849674283
7325,1.8279667218934428
7326,1.8209949670535759
7327,1.8139555826569864
7328,1.8131503549544192
7329,1.8096285751464805
7330,1.805241712126594
7331,1.8005252195891792
7332,1.7958345402101235
7333,1.7870737518679047
7334,1.7781638090949805
7335,1.7680563544074166
7336,1.7579447567484148
7337,1.7467858801754388
7338,1.7356094043842898
7339,1.7242880801455647
7340,1.713650769133684
7341,1.7010733751138494
7342,1.6885080907117782
7343,1.6815472624688048
7344,1.6707167276042563
7345,1.6599671392184188
7346,1.6510664628875853
7347,1.642139493019218
7348,1.6402184042468744
7349,1.6382970274318944
7350,1.6360062227446
7351,1.6336731252902474
7352,1.6293733534120074
7353,1.6275074458903729
7354,1.6256384497374936
7355,1.6224588351334885
7356,1.620510727066861
7357,1.61864874084776
7358,1.6167932120140345
7359,1.613419163505886
7360,1.6100433009933062
7361,1.606620603632914
7362,1.6031982626401833
7363,1.5993230169793098
7364,1.5951373978346062
7365,1.5902871730675596
7366,1.585414582731274
7367,1.580462985662627
7368,1.5753766390251007
7369,1.5702789457543682
7370,1.565251915698587
7371,1.560223607396336
7372,1.5540485246558857
7373,1.5475708467073719
7374,1.5410312049413488
7375,1.535533708170569
7376,1.528892245591614
7377,1.5210430548622926
7378,1.5127752807087669
7379,1.5043130456663931
7380,1.4947044280232715
7381,1.4850354465979727
7382,1.4753599488927283
7383,1.465151333713055
7384,1.454321337737204
7385,1.4403675648031538
7386,1.4276048337934797
7387,1.4132677045827202
7388,1.3989660800943862
7389,1.3831862516055593
7390,1.3719717384672159
7391,1.3639463381560821
7392,1.3559167307922517
7393,1.3497569074519278
7394,1.34355641016216
7395,1.3373992165191397
7396,1.3309734200511538
7397,1.3281804839063405
7398,1.3246849806538115
7399,1.3205019632456583
7400,1.3134237947097422
7401,1.3064087254953538
7402,1.2991891928255803
7403,1.296393314108434
7404,1.292009169011932
7405,1.2929303201020286
7406,1.294465673563325
7407,1.29599459432525
7408,1.2963742783854033
7409,1.294987567189264
7410,1.2943556554234832
7411,1.2936698277028662
7412,1.292713362093576
7413,1.2917388549412223
7414,1.2907363446468236
7415,1.2895723711152771
7416,1.2876500584707242
7417,1.2857270732704595
7418,1.2803066800777265
7419,1.2748859681828206
7420,1.2693665052529555
7421,1.2625733960680976
7422,1.2558214021710437
7423,1.253686174423312
7424,1.2551733083028829
7425,1.2566550140820927
7426,1.2580995442868697
7427,1.259534345741836
7428,1.2621575846698252
7429,1.2592861250547724
7430,1.2568678671075133
7431,1.2545098828668018
7432,1.2501944071305433
7433,1.251014314573092
7434,1.2518315466442471
7435,1.252311302077042
7436,1.2513372913671104
7437,1.2501472840157677
7438,1.2507312024698878
7439,1.2533183416080174
7440,1.255870530759211
7441,1.2584787961399198
7442,1.260586048461476
7443,1.2627334220424298
7444,1.2645162159212542
7445,1.2640077320649594
7446,1.2633800036592218
7447,1.2641640164331247
7448,1.26494000710919
7449,1.2657091617763028
7450,1.2693709764043555
7451,1.2715051274518767
7452,1.2734045508629004
7453,1.275232802527563
7454,1.2768189742014706
7455,1.2783345303665452
7456,1.277647484128637
7457,1.2766641024694856
7458,1.2747228989707808
7459,1.2742562912961857
7460,1.2736539930451196
7461,1.2730515377663187
7462,1.273755938122473
7463,1.2744602319069749
7464,1.2818133498461945
7465,1.2891660831269194
7466,1.2966807907756295
7467,1.2993243784130093
7468,1.3014642054863343
7469,1.3027694547442343
7470,1.304062117853482
7471,1.3054787934953407
7472,1.3054632170555684
7473,1.3054457575980483
7474,1.3097617652634546
7475,1.312444500652036
7476,1.319630142591999
7477,1.3253072279872928
7478,1.3309111117369636
7479,1.3343731175091005
7480,1.334903681571849
7481,1.3353814591847943
7482,1.3303318488879565
7483,1.3252907257363096
7484,1.3170614774859437
7485,1.3110647861640676
7486,1.3050682171297512
7487,1.2988962318986725
7488,1.2968299856836403
7489,1.2947630778205972
7490,1.2970187433727085
7491,1.2992757772325016
7492,1.3015327699307184
7493,1.304440090532073
7494,1.3124708966916674
7495,1.3205371875283918
7496,1.329142752047046
7497,1.335898932356029
7498,1.3422854478495254
7499,1.3492128365927407
7500,1.3559800004808111
7501,1.3626382853008856
7502,1.3702930467935623
7503,1.3771151435993854
7504,1.3788212144006933
7505,1.377861839395555
7506,1.3778192480411002
7507,1.3802486841841988
7508,1.3806714604161976
7509,1.3793234129800078
7510,1.3781571913406458
7511,1.375642912878005
7512,1.3714697116381103
7513,1.3646776610664864
7514,1.3571578908278799
7515,1.349479682260537
7516,1.3417996550302043
7517,1.3326694943600732
7518,1.327757637143483
7519,1.3215615872090967
7520,1.3203652640991663
7521,1.319165779127534
7522,1.3167764993655515
7523,1.3133326124992604
7524,1.3097510975271218
7525,1.3075869108737548
7526,1.3047382400499847
7527,1.3031978747682647
7528,1.3009368702214243
7529,1.3033322553644169
7530,1.3056044503940032
7531,1.305899496764405
7532,1.3112307228074596
7533,1.3159704946229822
7534,1.3200507539442676
7535,1.323420249600552
7536,1.325738047831822
7537,1.3280471274964216
7538,1.330488479509611
7539,1.3316745987804415
7540,1.3328712674820207
7541,1.3342446438134963
7542,1.3356177438868622
7543,1.337000719025667
7544,1.335740484604114
7545,1.3328610002176178
7546,1.323179358083658
7547,1.3134972878249822
7548,1.3041263672107706
7549,1.2948497667465884
7550,1.2855715833237455
7551,1.2763157268042868
7552,1.2671756437145993
7553,1.2583322364070562
7554,1.2492404229555598
7555,1.2378922239858474
7556,1.2253628577835618
7557,1.2128402547376373
7558,1.2011261166359768
7559,1.1927469681356806
7560,1.1843801458836898
7561,1.179699932091906
7562,1.1750142022033554
7563,1.1703280735762904
7564,1.1652463209044452
7565,1.1651315827692337
7566,1.1649912772611837
7567,1.1642640302236793
7568,1.1628643035657997
7569,1.1622503386629026
7570,1.161635304476213
7571,1.1598125347226467
7572,1.1579897617530004
7573,1.1553240249556007
7574,1.1526168273054989
7575,1.1499072123631824
7576,1.1471979844969615
7577,1.1444508273751923
7578,1.1413744951049227
7579,1.1364092909852317
7580,1.131382983634674
7581,1.1233927929891594
7582,1.1153914619060963
7583,1.1073977038618998
7584,1.0988178200548253
7585,1.0900728497422414
7586,1.078531263684792
7587,1.0645561566971395
7588,1.051953144843095
7589,1.0390265225252695
7590,1.0294622390327826
7591,1.0198959589088206
7592,1.0103286461277157
7593,1.0013727645429062
7594,0.9924165777330268
7595,0.9800503990369391
7596,0.9676885246983989
7597,0.9525465884796588
7598,0.9356630113402101
7599,0.9187051337633242
7600,0.9014397435256413
7601,0.8878529601549054
7602,0.8742652252744009
7603,0.8608102138328829
7604,0.8475075789471065
7605,0.8341908838013441
7606,0.8192626220883923
7607,0.8047726122177082
7608,0.7878963783478344
7609,0.7726264469746085
7610,0.7575759648517939
7611,0.7396194887519588
7612,0.7211718431769694
7613,0.7026405756239555
7614,0.6836856641056459
7615,0.6647089787792686
7616,0.644531763701942
7617,0.6241320883367346
7618,0.6033880571517494
7619,0.5826095902929
7620,0.5617919658284375
7621,0.5409062389438556
7622,0.5200467816920825
7623,0.49918415166701663
7624,0.4783180434220839
7625,0.45559115885149687
7626,0.4315127613134783
7627,0.40498304800907936
7628,0.38518647060213707
7629,0.360665151669653
7630,0.33603673148148244
7631,0.30972198425956904
7632,0.283843255127362
7633,0.2534674828768931
7634,0.2230708055736742
7635,0.19264799719338446
7636,0.16393009815486004
7637,0.1405344132414083
7638,0.11799067511380065
7639,0.0962863693842803
7640,0.07397055509845221
7641,0.05104002202727872
7642,0.0281113501247797
7643,0.005809339542334972
7644,-0.010174766587520164
7645,-0.028565298374085436
7646,-0.04356238339269805
7647,-0.05885166543823141
7648,-0.07414050255478133
7649,-0.08942947125073239
7650,-0.10470589782456452
7651,-0.11787005936524826
7652,-0.13575883837569014
7653,-0.1474770088760904
7654,-0.1582715627437252
7655,-0.16998734153705702
7656,-0.18169187489168379
7657,-0.19342159435574238
7658,-0.2052134701480833
7659,-0.21619820081690186
7660,-0.22718636458068475
7661,-0.2387733173133285
7662,-0.24889215986396346
7663,-0.25540394718321946
7664,-0.26190368578971457
7665,-0.26297861635410397
7666,-0.2640510960899656
7667,-0.2651312398449502
7668,-0.2594002118711227
7669,-0.25434053501926174
7670,-0.25054028222341024
7671,-0.24444391662540926
7672,-0.23790445613085018
7673,-0.2313744573605801
7674,-0.21785635429356542
7675,-0.2028074288420674
7676,-0.1829742081340161
7677,-0.16342778345964173
7678,-0.14193429443167122
7679,-0.11698306612414175
7680,-0.09356551891861183
7681,-0.07258452906853015
7682,-0.048296529461017035
7683,-0.026207504620386426
7684,-0.0056335169076912025
7685,0.015050401025554622
7686,0.03574438924602062
7687,0.05474147681605218
7688,0.06916838026188285
7689,0.0821412239005531
7690,0.09794371959818328
7691,0.11582870659478242
7692,0.128403107260005
7693,0.14003355773301568
7694,0.151662332203093
7695,0.1635353690409555
7696,0.16843893775828742
7697,0.17437384714874696
7698,0.18290020553560138
7699,0.19586177928257417
7700,0.2087889710834693
7701,0.2195967663737291
7702,0.23489402238139848
7703,0.2520146960078074
7704,0.2627070938435907
7705,0.27400937701933836
7706,0.28119276884264904
7707,0.28838935035154
7708,0.2935824633776738
7709,0.29622083564265533
7710,0.3041211604758173
7711,0.3103109542138677
7712,0.3156703435923394
7713,0.3237298055765034
7714,0.3332388242623715
7715,0.3427577828872804
7716,0.35268804807539533
7717,0.36233308900520245
7718,0.3710787504841169
7719,0.37757357082402054
7720,0.38405220355556197
7721,0.38366163868369396
7722,0.3832551472081139
7723,0.38623069946273364
7724,0.3825698717883176
7725,0.37892039209329487
7726,0.3740301736310413
7727,0.370524220707771
7728,0.36709576036142594
7729,0.35997755358668454
7730,0.35286279652656294
7731,0.3460854047437139
7732,0.339299394821964
7733,0.3318596064870412
7734,0.3256622237619025
7735,0.32191033893493964
7736,0.3181548800031353
7737,0.3143968049174976
7738,0.30937897745642556
7739,0.30830917689962045
7740,0.307394498912908
7741,0.30798867801757585
7742,0.308560844855572
7743,0.31181538086440885
7744,0.3145345682590632
7745,0.3147823950950005
7746,0.3150489186334992
7747,0.31532642381615233
7748,0.31136556556153927
7749,0.3090339117555334
7750,0.30769651359152445
7751,0.30486515314482376
7752,0.30763612530658074
7753,0.30350211760992685
7754,0.2976884260377896
7755,0.2903192810308428
7756,0.2830951493180025
7757,0.27817045653614514
7758,0.2773043470517828
7759,0.27784616002600876
7760,0.2778667491362322
7761,0.27795597951167544
7762,0.27651444254918855
7763,0.27499338781573696
7764,0.27346909031714406
7765,0.26638520927916837
7766,0.2588863196914146
7767,0.2522195581356355
7768,0.24537088192859308
7769,0.2406770608705437
7770,0.2358111388727006
7771,0.22990322640634858
7772,0.22542391981984214
7773,0.2161181808668929
7774,0.20277689239486113
7775,0.18742823222907073
7776,0.17050983179452794
7777,0.1565590360056934
7778,0.14469940316575056
7779,0.13284609772285116
7780,0.12269901156687271
7781,0.11466267055203334
7782,0.10952037392583916
7783,0.1045193548291641
7784,0.09979120946434666
7785,0.09319357259446334
7786,0.09121791362855099
7787,0.08822322962751412
7788,0.08346720137051337
7789,0.07258401378967093
7790,0.06575784165357344
7791,0.058924253134026175
7792,0.05909159629621111
7793,0.06455815369761823
7794,0.07001505106579335
7795,0.06992406598895996
7796,0.06984035133461775
7797,0.06976660992219355
7798,0.06969116092405606
7799,0.06721876134727726
7800,0.06532007575627292
7801,0.05988815918454611
7802,0.05605861807322196
7803,0.05186276081818048
7804,0.04495203279200022
7805,0.03207298134507125
7806,0.019164724866948597
7807,0.0025871198464199247
7808,-0.013983123025826725
7809,-0.024912008596455704
7810,-0.04178550510391517
7811,-0.05816402836941308
7812,-0.07953455473090691
7813,-0.10121377713267804
7814,-0.1241936110134117
7815,-0.14524199496019452
7816,-0.16629055053290184
7817,-0.18893606460174747
7818,-0.21023071421561748
7819,-0.2280156604448563
7820,-0.24583446358959615
7821,-0.26042541882155906
7822,-0.27470123865247625
7823,-0.2864531508995903
7824,-0.29239083245159336
7825,-0.2962493602002364
7826,-0.3001120224907465
7827,-0.3039737979805068
7828,-0.30614866978925065
7829,-0.30751311005652104
7830,-0.3078267138713507
7831,-0.3087545552670883
7832,-0.305245251622279
7833,-0.3017946306708539
7834,-0.2988006046302481
7835,-0.295542226670553
7836,-0.2970919065157338
7837,-0.2941086402296955
7838,-0.29112198034645365
7839,-0.282681000928224
7840,-0.2724733796067747
7841,-0.26180751146596604
7842,-0.2465978000520887
7843,-0.22768682753771766
7844,-0.2150700327100853
7845,-0.20278122328764087
7846,-0.1844122022135143
7847,-0.16598587450055385
7848,-0.15065106147869953
7849,-0.13702175730709748
7850,-0.12471280881073803
7851,-0.11220647457663761
7852,-0.09943290131371879
7853,-0.08666062178950429
7854,-0.07125843292021145
7855,-0.05907524703649829
7856,-0.046892161943188654
7857,-0.03471014382373837
7858,-0.018599659107247445
7859,-0.002528854285218102
7860,0.013546136406423796
7861,0.027612290569034848
7862,0.04165430280053231
7863,0.05569649914816667
7864,0.06975002420150976
7865,0.08450291996066664
7866,0.09906880867731012
7867,0.11367680890587951
7868,0.1303165188522271
7869,0.14695341106454549
7870,0.16457184760257543
7871,0.18222596752841855
7872,0.20019314398053403
7873,0.21816026512578218
7874,0.23544731839494118
7875,0.252730586291256
7876,0.27080569808062344
7877,0.28315948497355786
7878,0.29554852949156807
7879,0.30793918649600427
7880,0.3214158822246369
7881,0.33655032770339033
7882,0.35196740675753246
7883,0.367372353385129
7884,0.37979499708029807
7885,0.3922424205484263
7886,0.4031687553798721
7887,0.41508292366577804
7888,0.42766789278382616
7889,0.4343416079824982
7890,0.44092644530487984
7891,0.4463824876201496
7892,0.4502946222444334
7893,0.45096990024136085
7894,0.45472424425679914
7895,0.45703722370957445
7896,0.4579485796210852
7897,0.4544199275062778
7898,0.45060550838598357
7899,0.4473964690141478
7900,0.4414658727179577
