,ntrials,n_iters,sens_sim,bias_sim,sigma_sim,prevresp_sim,prevconf_sim,prevrespconf_sim,prevsignevi_sim,prevabsevi_sim,prevsignabsevi_sim,sens_fit,bias_fit,sigma_fit,C_fit,prevresp_fit,prevconf_fit,prevrespconf_fit,prevsignevi_fit,prevabsevi_fit,prevsignabsevi_fit
46,10000,200,10,0,0.05,0,0,0,0,0,0,10.98285581364608,-0.41688593690055253,0.4194082739088703,0.08627266315035013,0.22386479978013069,0.3954475815743651,-0.7385685593871609,-0.07442241832636265,0.02641019299107428,0.14072285013959784
47,50000,200,10,0,0.05,0,0,0,0,0,0,11.1201563141446,-0.45439390688716963,0.5788472173699619,-0.10106484886933834,-0.2077438140369138,-0.1836449341560672,-0.08599678382676819,0.16401487743569873,0.04028392477959459,0.07486944938340925
48,500,200,10,0,0.05,0,0,0,0,0,0,8.88145685514994,0.2635930477947588,0.01741604121447842,-0.13880545056253846,-0.5302722403252872,3.0345522540781293,1.6742285365089096,-0.9198135306999617,-1.2304458229723272,0.49202006259334086
49,10000,200,10,0,0.05,0,0,0,0,0,0,11.693343139486434,0.06422724905523813,0.7237391843881724,0.07000582720180568,-0.30130167078917497,-0.16158503010864678,0.043620305442280065,0.20768663704398466,0.004828402488178672,0.016781065701361796
50,50000,200,10,0,0.05,0,0,0,0,0,0,10.881886540202556,0.13424062620544816,0.5837214021290503,0.09689429130324426,-0.18803385087633584,-0.20324489494282902,-0.12356385357750031,0.12124695812884902,-0.03528986740210954,0.1115092890194759
51,500,200,10,0,0.05,0,0,0,0,0,0,12.371440618807867,-0.21701232702067239,0.01943216628589307,0.2644470384172255,-0.44892966205198026,-1.7039463991651784,0.9329132900670041,-0.47210848667843064,-0.2969960904342872,-0.20103287005682668
52,10000,200,10,0,0.05,0,0,0,0,0,0,12.097870598823544,-0.13994880634597345,0.5413315309317766,0.10944162949648101,-0.33832929372580045,0.028668792153879984,0.14634971153659768,0.34129797719140864,-0.19228030557061726,-0.06820726549782948
53,50000,200,10,0,0.05,0,0,0,0,0,0,11.075910815294334,-0.10345053306590267,0.5653217682706042,-0.102815537065286,-0.23150310215471212,-0.0928484807893031,-0.25386677249817524,0.1948350061561755,0.011177167753478313,0.10232986198857098
54,500,200,10,0,0.05,0,0,0,0,0,0,11.408970483250028,1.0859787093727848,0.004102365457058394,0.42856742431797423,0.5476308341889775,-1.9624473602327663,2.6609202684473967,-1.8037774005952159,0.02655836154750675,-0.2577292129588992
55,10000,200,10,0,0.05,0,0,0,0,0,0,10.862234958626827,1.1948949286130897,0.6314780842835162,-0.055743908672199326,-0.14049045624184958,0.30229169027924535,0.1714252359050746,0.09743406519279156,-0.025040725600193138,-0.01220506891178982
56,50000,200,10,0,0.05,0,0,0,0,0,0,10.637292981474358,0.27619166143609003,0.5369716871938987,-0.10692631342821429,-0.23717278237774247,0.07130057347005497,-0.1340661270460532,0.1618762670280207,0.0033455769413594963,0.11698425030788619
57,500,200,10,0,0.05,0,0,0,0,0,0,13.22713008345315,2.0976814543659517,0.004534183926316532,0.4741373585197392,-0.3092846807056827,-2.1456265087354756,-3.9362307308967917,1.770314916575774,-0.6679398696046404,1.1235291834739172
58,10000,200,10,0,0.05,0,0,0,0,0,0,11.277917320368195,1.639003313012541,0.7472274156552805,-0.07936128953137075,0.08371757062248092,0.07366581339169007,-0.808827241873238,0.09516543049809159,-0.09274415752574178,0.1622556678590053
59,50000,200,10,0,0.05,0,0,0,0,0,0,10.37895261361511,0.09833651265522159,0.4767267336587484,0.10463545554985013,0.051393189201257905,0.020097738395209997,-0.5139338772952289,0.12724966328425621,-0.028303693617843767,0.034974156892107595
